Filename,Building Name,Alternative Name,Built,Razed,Coordinates,Photograph Date,Building Facts,Photo Description,Metadata tags,Caption,Sources,Parent Work,our notes: https://newspaper.library.tamu.edu/lccn/sn86088544/1931-11-25/ed-1/seq-1/#words=Veterinary+Hospital,"Legend: Red=Cut?, Orange=Needs better scan, Yellow=Needs more information",Ark,Originating Image,Mark Note
Pfeuffer Hall 16.tif,Pfeuffer Hall,,1887,1954,"30.615279402354506, -96.34029239012962",,"Pfeuffer Hall was built in 1887 at a cost of $11,500 and razed in 1954.",,,,,,,,https://n2t.net/ark:/81423/d2zs78,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MjAvcGFnZXMvcGFnZV8wL2ZpbGVzL1BmZXVmZmVyJTIwSGFsbCUyMDE2LnRpZg==/full/full/0/default.jpg,
Pfeuffer Hall 19.tif,Pfeuffer Hall,,1887,1954,"30.615279402354506, -96.34029239012962",,"Pfeuffer Hall was built in 1887 at a cost of $11,500 and razed in 1954.",,,,,,,,https://n2t.net/ark:/81423/d2v33x,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MjEvcGFnZXMvcGFnZV8wL2ZpbGVzL1BmZXVmZmVyJTIwSGFsbCUyMDE5LnRpZg==/full/full/0/default.jpg,
4175400998_74ff81af69_o.jpg,Post Office,,1937,Present,"30.619697266248075, -96.34701273157458",1974,"The historic Northgate Station post office was constructed from 1936-7 with federal Treasury Department funds. The building, which housed an example of New Deal artwork, is still in service.",,,Picture of campus post office,,,https://livingnewdeal.org/sites/northgate-station-post-office-college-station-tx/,,https://n2t.net/ark:/81423/d2qd0n,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MjIvcGFnZXMvcGFnZV8wL2ZpbGVzLzQxNzU0MDA5OThfNzRmZjgxYWY2OV9vLmpwZw==/full/full/0/default.jpg,
3480306479_7af6f2acd9_o.jpg,President's House,President's Residence,1965,,"30.61025850682801, -96.3367905404808",,The President's House was originally built in 1965.,aggie park one? The President's House was built in 1965 after the original one was razed  by fire.,,Area under the President's House,1965-2020,,,,https://n2t.net/ark:/81423/d2kk85,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MjMvcGFnZXMvcGFnZV8wL2ZpbGVzLzM0ODAzMDY0NzlfN2FmNmYyYWNkOV9vLmpwZw==/full/full/0/default.jpg,
3534029156_96ee66c587_o.jpg,President's House 1891,,1891,1963,"30.61638563769229, -96.34404519294327",1891,"The 1891 President's House was built in 1891 and burned on January 26, 1963. Also known as Prexy's House.",,,Old photo of President's House,1965-2020,,,,https://n2t.net/ark:/81423/d2fw5w,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MjQvcGFnZXMvcGFnZV8wL2ZpbGVzLzM1MzQwMjkxNTZfOTZlZTY2YzU4N19vLmpwZw==/full/full/0/default.jpg,
Presidents Home Dup 2.tif,President's House 1891,,1891,1963,"30.61638563769229, -96.34404519294327",,"The 1891 President's House was built in 1891 and burned on January 26, 1963. Also known as Prexy's House.",,,,,,,,https://n2t.net/ark:/81423/d2b32w,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MjUvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb21lJTIwRHVwJTIwMi50aWY=/full/full/0/default.jpg,
Presidents Home Dup 5.tif,President's House 1891,,1891,1963,"30.61638563769229, -96.34404519294327",,"The 1891 President's House was built in 1891 and burned on January 26, 1963. Also known as Prexy's House.",,,,,,,,https://n2t.net/ark:/81423/d26d1c,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MjYvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb21lJTIwRHVwJTIwNS50aWY=/full/full/0/default.jpg,
Presidents Home backdoor.tif,President's House 1965,,1965,2020,"30.61025850682801, -96.3367905404808",,The President's House was originally built in 1965.,,,,,,,,https://n2t.net/ark:/81423/d22k74,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MjcvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb21lJTIwYmFja2Rvb3IudGlm/full/full/0/default.jpg,
Presidents Home frontdoor.tif,President's House 1965,,1965,2020,"30.61025850682801, -96.3367905404808",,The President's House was originally built in 1965.,,,,,,,,https://n2t.net/ark:/81423/d2xw6m,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MjgvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb21lJTIwZnJvbnRkb29yLnRpZg==/full/full/0/default.jpg,
Presidents Home on fire.tif,President's House 1891,,1891,1963,"30.61638563769229, -96.34404519294327",1963,"The 1891 President's House was built in 1891 and burned on January 26, 1963. Also known as Prexy's House.",,,,,,,,https://n2t.net/ark:/81423/d2t327,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MjkvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb21lJTIwb24lMjBmaXJlLnRpZg==/full/full/0/default.jpg,
Presidents House 1.tif,President's House 1891,,1891,1963,"30.61638563769229, -96.34404519294327",,"The 1891 President's House was built in 1891 and burned on January 26, 1963. Also known as Prexy's House.",,,,,,,,https://n2t.net/ark:/81423/d2pd23,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MzAvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb3VzZSUyMDEudGlm/full/full/0/default.jpg,
Presidents House 3.tif,President's House 1891,,1891,1963,"30.61638563769229, -96.34404519294327",,"The 1891 President's House was built in 1891 and burned on January 26, 1963. Also known as Prexy's House.",,,,,,,,https://n2t.net/ark:/81423/d2jk8v,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MzEvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb3VzZSUyMDMudGlm/full/full/0/default.jpg,
Presidents House 6.tif,President's House 1891,,1891,1963,"30.61638563769229, -96.34404519294327",,"The 1891 President's House was built in 1891 and burned on January 26, 1963. Also known as Prexy's House.",,,,,,,,https://n2t.net/ark:/81423/d2dw6z,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MzIvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb3VzZSUyMDYudGlm/full/full/0/default.jpg,
Presidents House 10.tif,President's House 1891,,1891,1963,"30.61638563769229, -96.34404519294327",,"The 1891 President's House was built in 1891 and burned on January 26, 1963. Also known as Prexy's House.",,,,,,,,https://n2t.net/ark:/81423/d2933z,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MzMvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb3VzZSUyMDEwLnRpZg==/full/full/0/default.jpg,
Presidents House 11.tif,President's House 1891,,1891,1963,"30.61638563769229, -96.34404519294327",,"The 1891 President's House was built in 1891 and burned on January 26, 1963. Also known as Prexy's House.",,,,,,,,https://n2t.net/ark:/81423/d25d12,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MzQvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb3VzZSUyMDExLnRpZg==/full/full/0/default.jpg,
Presidents House 12.tif,President's House 1891,,1891,1963,"30.61638563769229, -96.34404519294327",1963,"The 1891 President's House was built in 1891 and burned on January 26, 1963. Also known as Prexy's House.",,,,,,,,https://n2t.net/ark:/81423/d21k9k,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MzUvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb3VzZSUyMDEyLnRpZg==/full/full/0/default.jpg,
Presidents House 13.tif,President's House 1891,,1891,1963,"30.61638563769229, -96.34404519294327",1963,"The 1891 President's House was built in 1891 and burned on January 26, 1963. Also known as Prexy's House.",,,,,,,,https://n2t.net/ark:/81423/d2ww5x,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MzYvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb3VzZSUyMDEzLnRpZg==/full/full/0/default.jpg,
Presidents House 14.tif,President's House 1965,,1965,2020,"30.61025850682801, -96.3367905404808",,The President's House was originally built in 1965.,,,,,,,,https://n2t.net/ark:/81423/d2s62z,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MzcvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb3VzZSUyMDE0LnRpZg==/full/full/0/default.jpg,
Presidents House 16.tif,President's House 1965,,1965,2020,"30.61025850682801, -96.3367905404808",,The President's House was originally built in 1965.,,,,,,,,https://n2t.net/ark:/81423/d2nd01,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MzgvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb3VzZSUyMDE2LnRpZg==/full/full/0/default.jpg,
Presidents House 17.tif,President's House 1965,,1965,2020,"30.61025850682801, -96.3367905404808",,The President's House was originally built in 1965.,,,,,,,,https://n2t.net/ark:/81423/d2hp76,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MzkvcGFnZXMvcGFnZV8wL2ZpbGVzL1ByZXNpZGVudHMlMjBIb3VzZSUyMDE3LnRpZg==/full/full/0/default.jpg,
4793685749_d20b8c1f3d_o.jpg,Prexy's Home,,,,"30.61625199662652, -96.34385473192387",1963,,,,Prexy Home after fire,?-1963,,President's House 12 similar,,https://n2t.net/ark:/81423/d2cw4w,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NDAvcGFnZXMvcGFnZV8wL2ZpbGVzLzQ3OTM2ODU3NDlfZDIwYjhjMWYzZF9vLmpwZw==/full/full/0/default.jpg,
4794318274_e0bf54c636_o.jpg,Prexy's Home,,,,"30.61625199662652, -96.34385473192387",1942,,,,Prexy Home before fire,?-1963,,This is President's House 11,,https://n2t.net/ark:/81423/d2863p,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NDEvcGFnZXMvcGFnZV8wL2ZpbGVzLzQ3OTQzMTgyNzRfZTBiZjU0YzYzNl9vLmpwZw==/full/full/0/default.jpg,
4794318640_b0c40ee040_o.jpg,Prexy's Home,,,,"30.61625199662652, -96.34385473192387",1963,,,,Prexy Home after fire,?-1963,,President's House 12 similar,,https://n2t.net/ark:/81423/d24c9f,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NDIvcGFnZXMvcGFnZV8wL2ZpbGVzLzQ3OTQzMTg2NDBfYjBjNDBlZTA0MF9vLmpwZw==/full/full/0/default.jpg,
Project 1.tif,Project Houses,,1937,,,,"The project houses,or cooperative housing was housing for students during and after the Great Depression. Students were required to bring milking cows and chickens and do their own cooking and cleaning. Project houses were approved in 1937. ",,,,,,,,https://n2t.net/ark:/81423/d20p8x,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NDYvcGFnZXMvcGFnZV8wL2ZpbGVzL1Byb2plY3QlMjAxLnRpZg==/full/full/0/default.jpg,
Project 2.tif,Project Houses,,1937,,,,"The project houses,or cooperative housing was housing for students during and after the Great Depression. Students were required to bring milking cows and chickens and do their own cooking and cleaning. Project houses were approved in 1937. ",,,,,,,,https://n2t.net/ark:/81423/d2vw47,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NDcvcGFnZXMvcGFnZV8wL2ZpbGVzL1Byb2plY3QlMjAyLnRpZg==/full/full/0/default.jpg,
Project 3.tif,Project Houses,,1937,,,,"The project houses,or cooperative housing was housing for students during and after the Great Depression. Students were required to bring milking cows and chickens and do their own cooking and cleaning. Project houses were approved in 1937. ",,,,,,,,https://n2t.net/ark:/81423/d2r64d,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NDgvcGFnZXMvcGFnZV8wL2ZpbGVzL1Byb2plY3QlMjAzLnRpZg==/full/full/0/default.jpg,
Project 5.tif,Veterans Housing,,,,,,,,,,,,,,https://n2t.net/ark:/81423/d2md0q,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NDkvcGFnZXMvcGFnZV8wL2ZpbGVzL1Byb2plY3QlMjA1LnRpZg==/full/full/0/default.jpg,
3480264413_b4f2a05d6c_o.jpg,Psychology Building,Physics Building.,1920,Present,"30.614840828439263, -96.33987738098304",1924,"The Psychology Building was built in 1920 at a cost of $100,000. This building was originally known as the Physics Building.",,,Physics building with snow,1920-Present,,,,https://n2t.net/ark:/81423/d2gp88,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NDMvcGFnZXMvcGFnZV8wL2ZpbGVzLzM0ODAyNjQ0MTNfYjRmMmEwNWQ2Y19vLmpwZw==/full/full/0/default.jpg,
4175425780_952ee4e76a_o.jpg,Psychology Building,Physics Building.,1920,Present,"30.614840828439263, -96.33987738098304",,"The Psychology Building was built in 1920 at a cost of $100,000. This building was originally known as the Physics Building.",,,Physics building close up,1920-Present,,,,https://n2t.net/ark:/81423/d2bw5z,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NDQvcGFnZXMvcGFnZV8wL2ZpbGVzLzQxNzU0MjU3ODBfOTUyZWU0ZTc2YV9vLmpwZw==/full/full/0/default.jpg,
4174665395_247219de6b_o.jpg,Psychology Building,Physics Building.,1920,Present,"30.614840828439263, -96.33987738098304",,"The Psychology Building was built in 1920 at a cost of $100,000. This building was originally known as the Physics Building.",,,Physics building corner view,1920-Present,,,,https://n2t.net/ark:/81423/d2763c,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NDUvcGFnZXMvcGFnZV8wL2ZpbGVzLzQxNzQ2NjUzOTVfMjQ3MjE5ZGU2Yl9vLmpwZw==/full/full/0/default.jpg,
Reed 1.tif,Reed Arena,,1998,Present,"30.60614791270674, -96.34617885582267",circa 1998,Reed Arena was erected in 1998.,,,,,,,,https://n2t.net/ark:/81423/d23d02,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NTAvcGFnZXMvcGFnZV8wL2ZpbGVzL1JlZWQlMjAxLnRpZg==/full/full/0/default.jpg,
Reed 2.tif,Reed Arena,,1998,Present,"30.60614791270674, -96.34617885582267",,Reed Arena was erected in 1998.,,,,,,,,https://n2t.net/ark:/81423/d2zp77,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NTEvcGFnZXMvcGFnZV8wL2ZpbGVzL1JlZWQlMjAyLnRpZg==/full/full/0/default.jpg,
Reed 3.tif,Reed Arena,,1998,Present,"30.60614791270674, -96.34617885582267",circa 1998,Reed Arena was erected in 1998.,,,,,,,,https://n2t.net/ark:/81423/d2v048,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NTIvcGFnZXMvcGFnZV8wL2ZpbGVzL1JlZWQlMjAzLnRpZg==/full/full/0/default.jpg,
Reed 4.tif,Reed Arena,,1998,Present,"30.60614791270674, -96.34617885582267",circa 1998,Reed Arena was erected in 1998.,,,,,,,,https://n2t.net/ark:/81423/d2q62b,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NTMvcGFnZXMvcGFnZV8wL2ZpbGVzL1JlZWQlMjA0LnRpZg==/full/full/0/default.jpg,
Reed 5.tif,Reed Arena,,1998,Present,"30.60614791270674, -96.34617885582267",circa 1998,Reed Arena was erected in 1998.,,,,,,,,https://n2t.net/ark:/81423/d2kg9h,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NTQvcGFnZXMvcGFnZV8wL2ZpbGVzL1JlZWQlMjA1LnRpZg==/full/full/0/default.jpg,
Reed 6.tif,Reed Arena,,1998,Present,"30.60614791270674, -96.34617885582267",circa 1998,Reed Arena was erected in 1998.,,,,,,,,https://n2t.net/ark:/81423/d2fp66,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NTUvcGFnZXMvcGFnZV8wL2ZpbGVzL1JlZWQlMjA2LnRpZg==/full/full/0/default.jpg,
Reed 7.tif,Reed Arena,,1998,Present,"30.60614791270674, -96.34617885582267",circa 1998,Reed Arena was erected in 1998.,,,,,,,,https://n2t.net/ark:/81423/d2b050,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NTYvcGFnZXMvcGFnZV8wL2ZpbGVzL1JlZWQlMjA3LnRpZg==/full/full/0/default.jpg,
Reed 8.tif,Reed Arena,,1998,Present,"30.60614791270674, -96.34617885582267",,Reed Arena was erected in 1998.,,,,,,,,https://n2t.net/ark:/81423/d26619,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NTcvcGFnZXMvcGFnZV8wL2ZpbGVzL1JlZWQlMjA4LnRpZg==/full/full/0/default.jpg,
